book;chapter;verse;sentence#;clause#;lex;status;sense_label;sense;action_status;action;#dos;#pdos;#ndos;#kdos;#ldos;#idos;#cdos;#inds;#locs;#cpls;#bens;text
Samuel_I;13;19;59;1;"<FH";;"<d->";"do; make; perform; observe [4|dagger or spear]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|PN ] [2|J<#W ] [3|H<BRJM ] [4|XRB >W XNJT00.]"
Samuel_I;14;6;19;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>WLJ ] [2|J<#H ] [3|JHWH ] [4|LNW ]"
Samuel_I;14;7;22;1;"<FH";;"<d->";"do; make; perform; observe [2|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<#H ] [2|KL&]"
Samuel_I;14;36;136;1;"<FH";;"<d->";"do; make; perform; observe [1|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KL&] [2|<#H S ]"
Samuel_I;14;40;155;2;"<FH";;"<d->";"do; make; perform; observe [1|the good in eye~you:m]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|<#H00.]"
Samuel_I;14;43;164;2;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<#JTH ]"
Samuel_I;14;44;170;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KH&] [2|J<#H ] [3|>LHJM ]"
Samuel_I;14;45;174;2;"<FH";;"<d->";"do; make; perform; observe [3|the salvation the great the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#H ] [3|HJ#W<H HGDWLH HZ>T ] [4|BJ#R>L ]"
Samuel_I;14;45;178;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ&] [2|<M&>LHJM ] [3|<#H ] [4|HJWM HZH ]"
Samuel_I;14;48;186;1;"<FH";;"<d->";"do; make; perform; observe [3|power]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|XJL ]"
Samuel_I;15;2;6;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|<#H ] [3|<MLQ ] [4|LJ#R>L ]"
Samuel_I;15;6;23;1;"<FH";;"<d->";"do; make; perform; observe [4|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>TH ] [3|<#JTH ] [4|XSD ] [5|<M&KL&BNJ J#R>L ]"
Samuel_I;15;19;69;1;"<FH";;"<d->";"do; make; perform; observe [2|the evil in eye YHWH]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|T<# ]"
Samuel_I;16;3;17;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|T<#H ]"
Samuel_I;16;4;19;1;"<FH";;"<d->";"do; make; perform; observe [2|& <relative> speak YHWH]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|J<# ] [3|#MW>L ]"
Samuel_I;17;25;85;5;"<FH";;"<n.>";"make [2|& house father~him] to be [4|released in Israel]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|>T BJT >BJW ] [3|J<#H ] [4|XP#J BJ#R>L00.]"
Samuel_I;17;29;100;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<#JTJ ] [3|<TH ]"
Samuel_I;19;5;21;1;"<FH";;"<d->";"do; make; perform; observe [4|salvation great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|JHWH ] [4|T#W<H GDWLH ] [5|LKL&J#R>L ]"
Samuel_I;19;18;79;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#H&] [3|LW ] [4|#>WL ]"
Samuel_I;20;1;4;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<#JTJ ]"
Samuel_I;20;2;11;1;"<FH";;"<d->";"do; make; perform; observe [5|word great or word small]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|HNH ] [2|L>&] [3|J<#H ] [4|>BJ ] [5|DBR GDWL >W DBR QVN ]"
Samuel_I;20;4;27;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|><#H&] [3|LK00.]"
Samuel_I;20;8;43;1;"<FH";;"<d->";"do; make; perform; observe [3|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#JT ] [3|XSD ] [4|<L&<BDK ]"
Samuel_I;20;13;66;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KH&] [2|J<#H ] [3|JHWH ] [4|LJHWNTN ]"
Samuel_I;20;14;75;1;"<FH";;"<d->";"do; make; perform; observe [5|loyalty YHWH]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L>&] [3|T<#H ] [4|<MDJ ] [5|XSD JHWH ]"
Samuel_I;20;32;144;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<#H00.]"
Samuel_I;22;3;10;3;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH&] [2|J<#H&] [3|LJ ] [4|>LHJM00.]"
Samuel_I;24;5;15;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#JT ] [3|LW ]"
Samuel_I;24;7;22;1;"<FH";;"<d->";"do; make; perform; observe [3|& the word the this]";!;"";0;1;0;0;0;0;0;0;0;0;0;"[1|>M&] [2|><#H ] [3|>T&HDBR HZH ] [4|L>DNJ LM#JX JHWH ]"
Samuel_I;24;19;70;2;"<FH";;"<d->";"do; make; perform; observe [4|what is good]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|<#JTH ] [3|>TJ ] [4|VWBH ]"
Samuel_I;24;20;73;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#JTH ] [3|LJ00.]"
Samuel_I;25;17;68;2;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH&] [2|T<#J ]"
Samuel_I;25;22;87;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KH&] [2|J<#H ] [3|>LHJM ] [4|L>JBJ DWD ]"
Samuel_I;25;28;112;1;"<FH";;"<d->";"do; make; perform; observe [6|house be firm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|<#H&] [3|J<#H ] [4|JHWH ] [5|L>DNJ ] [6|BJT N>MN ]"
Samuel_I;25;30;119;1;"<FH";;"<d->";"do; make; perform; observe [6|& the what is good upon~you:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ&] [2|J<#H ] [3|JHWH ] [4|L>DNJ ] [5|KKL ] [6|>T&HVWBH <LJK ]"
Samuel_I;26;16;65;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#JT ]"
Samuel_I;26;18;77;1;"<FH";;"<d->";"do; make; perform; observe [2|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|MH ] [3|<#JTJ ]"
Samuel_I;26;25;109;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|GM ] [2|<#H ] [3|T<#H ]"
Samuel_I;27;11;34;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KH&] [2|<#H ] [3|DWD ]"
Samuel_I;28;2;6;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|J<#H ] [3|<BDK ]"
Samuel_I;28;9;38;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|<#H ] [3|#>WL ]"
Samuel_I;28;15;72;3;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|><#H00.]"
Samuel_I;28;17;77;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|JHWH ] [4|LW ]"
Samuel_I;28;18;79;3;"<FH";;"<d->";"do; make; perform; observe [4|anger nose~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L>&] [3|<#JT ] [4|XRWN&>PW ] [5|B<MLQ ]"
Samuel_I;28;18;80;1;"<FH";;"<d->";"do; make; perform; observe [2|the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<L&KN ] [2|HDBR HZH ] [3|<#H&] [4|LK ] [5|JHWH ] [6|HJWM HZH00.]"
Samuel_I;29;7;30;1;"<FH";;"<d->";"do; make; perform; observe [4|evil in eye lords Philistine]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L>&] [3|T<#H ] [4|R< B<JNJ SRNJ PL#TJM00.]"
Samuel_I;29;8;32;1;"<FH";;"<d->";"do; make; perform; observe [2|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|MH ] [3|<#JTJ ]"
Samuel_I;30;23;82;1;"<FH";;"<d->";"do; make; perform; observe [3|& <relative> give YHWH to~us]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|L>&] [2|T<#W ] [3|KN ]"
Samuel_I;31;11;36;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|<#W ] [3|PL#TJM ] [4|L#>WL00.]"
Samuel_II;2;5;19;2;"<FH";;"<d->";"do; make; perform; observe [3|the loyalty the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#JTM ] [3|HXSD HZH ] [4|<M&>DNJKM <M&#>WL ]"
Samuel_II;2;6;21;1;"<FH";;"<d->";"do; make; perform; observe [4|loyalty and trustworthiness]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|J<#&] [2|JHWH ] [3|<MKM ] [4|XSD W>MT ]"
Samuel_II;2;6;22;1;"<FH";;"<d->";"do; make; perform; observe [5|the what is good the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|GM >NKJ ] [3|><#H ] [4|>TKM ] [5|HVWBH HZ>T ]"
Samuel_II;2;6;22;2;"<FH";;"<d->";"do; make; perform; observe [3|the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#JTM ] [3|HDBR HZH00.]"
Samuel_II;3;8;16;1;"<FH";;"<d->";"do; make; perform; observe [3|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|HJWM ] [2|><#H&] [3|XSD ] [4|<M&BJT #>WL >BJK >L&>XJW W>L&MR<HW ]"
Samuel_II;3;9;19;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KH&] [2|J<#H ] [3|>LHJM ] [4|L>BNR ]"
Samuel_II;3;9;21;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ&] [2|KN ] [3|><#H&] [4|LW00.]"
Samuel_II;3;18;44;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|<#W ]"
Samuel_II;3;20;51;1;"<FH";;"<d->";"do; make; perform; observe [5|drinking]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|DWD ] [4|L>BNR WL>N#JM ] [5|M#TH00.]"
Samuel_II;3;24;72;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<#JTH ]"
Samuel_II;3;25;76;6;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|>TH ] [3|<#H00.]"
Samuel_II;3;35;109;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KH ] [2|J<#H&] [3|LJ ] [4|>LHJM ]"
Samuel_II;3;36;114;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#H ] [3|HMLK ]"
Samuel_II;5;25;69;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|DWD ] [4|KN ]"
Samuel_II;7;3;8;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|<#H ]"
Samuel_II;7;9;26;1;"<FH";;"<d->";"do; make; perform; observe [4|name great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#TJ ] [3|LK ] [4|#M GDWL ] [5|K#M HGDLJM ]"
Samuel_II;7;11;33;2;"<FH";;"<d->";"do; make; perform; observe [2|house]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ&] [2|BJT ] [3|J<#H&] [4|LK ] [5|JHWH00.]"
Samuel_II;7;21;56;1;"<FH";;"<d->";"do; make; perform; observe [3|& whole the greatness the this]";!;"";0;1;0;0;0;0;0;0;0;0;0;"[1|B<BWR DBRK WKLBK ] [2|<#JT ] [3|>T KL&HGDWLH HZ>T ]"
Samuel_II;7;23;59;5;"<FH";;"<d->";"do; make; perform; observe [4|the greatness and fear]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L<#WT ] [3|LKM ] [4|HGDWLH WNR>WT ] [5|L>RYK ] [6|MPNJ <MK ]"
Samuel_II;7;25;64;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ]"
Samuel_II;8;13;27;1;"<FH";;"<d->";"do; make; perform; observe [4|name]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|DWD ] [4|#M ]"
Samuel_II;8;15;33;1;"<FH";;"<d->";"do; make; perform; observe [5|justice and justice]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|JHJ ] [3|DWD ] [4|<#H ] [5|M#PV WYDQH ] [6|LKL&<MW00.]"
Samuel_II;9;1;3;1;"<FH";;"<d->";"do; make; perform; observe [4|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|><#H ] [3|<MW ] [4|XSD ] [5|B<BWR JHWNTN00.]"
Samuel_II;9;3;13;1;"<FH";;"<d->";"do; make; perform; observe [4|loyalty god(s)]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|><#H ] [3|<MW ] [4|XSD >LHJM ]"
Samuel_II;9;7;31;1;"<FH";;"<d->";"do; make; perform; observe [5|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|<#H ] [3|><#H ] [4|<MK ] [5|XSD ] [6|B<BWR JHWNTN >BJK ]"
Samuel_II;9;11;47;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KKL ] [2|KN ] [3|J<#H ] [4|<BDK ]"
Samuel_II;10;2;5;1;"<FH";;"<d->";"do; make; perform; observe [2|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|><#H&] [2|XSD ] [3|<M&XNWN BN&NX# ]"
Samuel_II;10;2;5;2;"<FH";;"<d->";"do; make; perform; observe [5|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|K>#R ] [2|<#H ] [3|>BJW ] [4|<MDJ ] [5|XSD ]"
Samuel_II;10;12;42;1;"<FH";;"<d->";"do; make; perform; observe [2|the good in eye~him]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|JHWH ] [3|J<#H ]"
Samuel_II;11;11;48;1;"<FH";;"<d->";"do; make; perform; observe [3|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>M&] [2|><#H ] [3|>T&HDBR HZH00.]"
Samuel_II;11;27;112;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#H ] [3|DWD ]"
Samuel_II;12;4;15;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|L>RX ]"
Samuel_II;12;4;17;1;"<FH";err;"<c.>";"!not defined principal=[2|~her], secundary(clause)=[2|the come to~him]!";-;"";0;1;0;0;0;0;1;0;0;0;0;"[1|W] [2|J<#H ] [3|L>J# ]"
Samuel_II;12;5;21;2;"<FH";;"<d->";"do; make; perform; observe [3|this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|H] [2|<#H ] [3|Z>T00.]"
Samuel_II;12;6;21;3;"<FH";;"<d->";"do; make; perform; observe [3|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<QB >#R ] [2|<#H ] [3|>T&HDBR HZH ]"
Samuel_II;12;9;32;2;"<FH";;"<d->";"do; make; perform; observe [3|the evil in eye~me]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|L<#WT ]"
Samuel_II;12;12;45;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|>TH ] [3|<#JT ] [4|BSTR ]"
Samuel_II;12;12;46;1;"<FH";;"<d->";"do; make; perform; observe [4|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>NJ ] [3|><#H ] [4|>T&HDBR HZH ] [5|NGD KL&J#R>L WNGD H#M#00.]"
Samuel_II;12;18;74;1;"<FH";;"<d->";"do; make; perform; observe [3|evil]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|R<H00.]"
Samuel_II;12;21;92;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#JTH ]"
Samuel_II;12;31;142;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|KN ] [3|J<#H ] [4|LKL <RJ BNJ&<MWN ]"
Samuel_II;13;2;7;2;"<FH";;"<d->";"do; make; perform; observe [3|something]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|LH ] [3|M>WMH00.]"
Samuel_II;13;5;23;1;"<FH";;"<d->";"do; make; perform; observe [4|& the bread of consolation]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#TH ] [3|L<JNJ ] [4|>T&HBRJH ]"
Samuel_II;13;7;34;1;"<FH";;"<d->";"do; make; perform; observe [4|the bread of consolation]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#J&] [3|LW ] [4|HBRJH00.]"
Samuel_II;13;10;50;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#TH ]"
Samuel_II;13;12;61;1;"<FH";;"<d->";"do; make; perform; observe [3|& the stupidity the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>L&] [2|T<#H ] [3|>T&HNBLH HZ>T00.]"
Samuel_II;13;16;76;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#JT ] [3|<MJ ]"
Samuel_II;13;29;134;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|N<RJ >B#LWM ] [4|L>MNWN ]"
Samuel_II;14;15;62;1;"<FH";;"<d->";"do; make; perform; observe [4|& word handmaid~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>WLJ ] [2|J<#H ] [3|HMLK ] [4|>T&DBR >MTW00.]"
Samuel_II;14;20;80;2;"<FH";;"<d->";"do; make; perform; observe [3|& the word the this]";!;"";0;1;0;0;0;0;0;0;0;0;0;"[1|<#H ] [2|<BDK JW>B ] [3|>T&HDBR HZH ]"
Samuel_II;14;21;82;1;"<FH";;"<d->";"do; make; perform; observe [4|& the word the this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|HNH&] [2|N> ] [3|<#JTJ ] [4|>T&HDBR HZH ]"
Samuel_II;14;22;90;1;"<FH";;"<d->";"do; make; perform; observe [4|& word servant~you:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#H ] [3|HMLK ] [4|>T&DBR <BDK00.]"
Samuel_II;15;1;2;1;"<FH";;"<d->";"do; make; perform; observe [5|chariot and horse]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|LW ] [4|>B#LWM ] [5|MRKBH WSSJM ]"
Samuel_II;15;6;23;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|>B#LWM ] [4|KDBR HZH ] [5|LKL&J#R>L ]"
Samuel_II;15;26;101;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|J<#H&] [2|LJ ]"
Samuel_II;16;10;46;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|MDW< ] [2|<#JTH ] [3|KN00.]"
Samuel_II;16;20;80;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH&] [2|N<#H00.]"
Samuel_II;17;6;20;1;"<FH";;"<d->";"do; make; perform; observe [3|& word~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|H] [2|N<#H ] [3|>T&DBRW ]"
Samuel_II;18;4;18;2;"<FH";;"<d->";"do; make; perform; observe [1|<relative> be good in eye~you:mm]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|><#H ]"
Samuel_II;18;13;51;1;"<FH";;"<d->";"do; make; perform; observe [4|lie]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>W&] [2|<#JTJ ] [3|BNP#J ] [4|#QR ]"
Samuel_II;19;14;50;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KH ] [2|J<#H&] [3|LJ ] [4|>LHJM ]"
Samuel_II;19;19;61;6;"<FH";;"<d->";"do; make; perform; observe [7|the good in eye~him]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|L<#WT ]"
Samuel_II;19;25;81;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L>&] [3|<#H ] [4|RGLJW ]"
Samuel_II;19;25;82;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L>&] [3|<#H ] [4|#PMW ]"
Samuel_II;19;28;98;1;"<FH";;"<d->";"do; make; perform; observe [2|the good in eye~you:m]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|<#H ]"
Samuel_II;19;38;130;1;"<FH";;"<d->";"do; make; perform; observe [2|& <relative> be good in eye~you:m]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|<#H&] [3|LW ]"
Samuel_II;19;39;133;1;"<FH";;"<d->";"do; make; perform; observe [2|& the good in eye~you:m]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|>NJ ] [3|><#H&] [4|LW ]"
Samuel_II;19;39;134;1;"<FH";;"<d->";"do; make; perform; observe [2|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|KL ] [3|><#H&] [4|LK00.]"
Samuel_II;21;3;10;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|><#H ] [3|LKM ]"
Samuel_II;21;4;17;2;"<FH";;"<d->";"do; make; perform; observe [1|what you say]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|><#H ] [2|LKM00.]"
Samuel_II;21;11;31;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|<#TH ] [3|RYPH BT&>JH PLG# #>WL00.]"
Samuel_II;21;14;37;1;"<FH";;"<d->";"do; make; perform; observe [3|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|KL ]"
Samuel_II;22;51;116;1;"<FH";;"<d->";"do; make; perform; observe [3|loyalty]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H&] [3|XSD ] [4|LM#JXW LDWD WLZR<W ] [5|<D&<WLM00.]"
Samuel_II;23;10;29;1;"<FH";;"<d->";"do; make; perform; observe [4|salvation great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|JHWH ] [4|T#W<H GDWLH ] [5|BJWM HHW> ]"
Samuel_II;23;12;38;1;"<FH";;"<d->";"do; make; perform; observe [4|salvation great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|JHWH ] [4|T#W<H GDWLH00.]"
Samuel_II;23;17;54;3;"<FH";;"<d->";"do; make; perform; observe [2|this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|M<#TJ ] [2|Z>T ]"
Samuel_II;23;17;56;1;"<FH";;"<d->";"do; make; perform; observe [1|these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>LH ] [2|<#W ] [3|#L#T HGBRJM00.]"
Samuel_II;23;22;67;1;"<FH";;"<d->";"do; make; perform; observe [1|these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>LH ] [2|<#H ] [3|BNJHW BN&JHWJD< ]"
Samuel_II;24;10;29;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#JTJ ]"
Samuel_II;24;12;40;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|><#H&] [3|LK00.]"
Samuel_II;24;17;66;2;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<#W ]"
Reges_I;1;5;20;1;"<FH";;"<d->";"do; make; perform; observe [4|chariot and horseman and five man]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|LW ] [4|RKB WPR#JM WXM#JM >J# ]"
Reges_I;1;6;22;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|MDW< ] [2|KKH ] [3|<#JT ]"
Reges_I;1;30;98;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|KN ] [3|><#H ] [4|HJWM HZH00.]"
Reges_I;2;3;7;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|T<#H ]"
Reges_I;2;5;11;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|<#H ] [3|LJ ] [4|JW>B BN&YRWJH ]"
Reges_I;2;5;11;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#H ] [3|L#NJ&#RJ YB>WT J#R>L L>BNR BN&NR WL<M#> BN&JTR ]"
